id,Dialogue_id,Utterance_id,Sentence,speaker,label
17142,10,12,"Ironic, huh? - Yeah.",others,0
17143,10,13,"I wouldn't wanna be you, though.",others,0
17144,10,14,"Now that you're the toughest kid, everyone's gonna want a piece of you.",others,0
17145,10,15,That doesn't sound good.,Gabe,1
17146,10,16,Here's a tip make sure the nurse knows your bl*od type.,others,1
17147,10,17,"Oh! Ow! - Oh, he punched me! Noah punched me! - What? Noah Nixon's now the toughest kid in school! Glad that's over.",Gabe,1
17148,11,0,Just stay strong.,Teddy,0
17149,11,1,You can do this.,Teddy,0
17150,11,2,"Hey, Julie.",Beau,0
17151,11,3,"Hi, darling.",others,0
17152,11,4,"Hey, look, there's something I've been meaning to tell you.",Beau,0
17153,11,5,Have you been getting my messages? Because the girl who answers the phone doesn't seem very smart.,others,1
17154,11,6,"Look, I've been thinking about this a lot.",Beau,0
17155,11,7,"Now that we're so far apart, it's tough, so - You're moving back home?! - No, I'm not moving back home.",Beau,0
17156,11,8,"Look, I'm calling to tell you that I think we should break up.",Beau,0
17157,11,9,What? You're dumping me? I can't believe this.,others,0
17158,11,10,"Oh, come on.",Beau,0
17159,11,11,Don't do that.,Beau,0
17160,11,12,Not the lip.,Beau,0
17161,11,13,Please not the lip.,Beau,0
17162,11,14,"Okay, maybe we can make this work.",Beau,1
17163,11,15,No.,Teddy,0
17164,11,16,"Julie, hi.",Teddy,0
17165,11,17,I'm Teddy.,Teddy,0
17166,11,18,"Um Put the lip away, Sweetie.",Teddy,0
17167,11,19,It's not gonna work on me.,Teddy,0
17168,11,20,Who are you? - I work with Beau.,Teddy,0
17169,11,21,I take the messages.,Teddy,0
17170,11,22,"And I happen to think I'm very smart, but maybe that doesn't come across over the phone.",Teddy,1
17171,11,23,Are you trying to steal my boyfriend? - No! No no no no no.,others,0
17172,11,24,Not at all.,Teddy,0
17173,11,25,We're just friends.,Teddy,0
17174,11,26,"In fact, I just went through what you're going through.",Teddy,0
17175,11,27,A long-distance relationship that didn't work.,Teddy,0
17176,11,28,Until we both decided that we had to make a tough choice.,Teddy,0
17177,11,29,We had to be mature and let each other go.,Teddy,0
17178,11,30,"Who are you again? Look, I know it's hard now, but you're gonna be okay.",others,1
17179,11,31,You got a lot going for you.,Teddy,0
17180,11,32,"You're pretty, you seem nice and you got that cute southern accent.",Teddy,0
17181,11,33,You really think I'll be okay? Absolutely.,others,0
17182,11,34,"Hey, and, uh speaking of southern accents, I don't mean to brag, but I happen to think I do a pretty good one myself.",Teddy,1
17183,11,35,"Would you like to hear it? - No, thank you.",Teddy,0
17184,11,36,But I appreciate you making this easier.,others,0
17185,11,37,Okay.,Teddy,0
17186,11,38,We'll y'all have a real good Oh.,Teddy,0
17187,11,39,And she's gone.,Teddy,0
17188,11,40,I can't believe it.,Beau,0
17189,11,41,I did it.,Beau,0
17190,11,42,"Well, we did it.",Teddy,1
17191,11,43,I feel so much better.,Beau,0
17192,11,44,"I can't thank you enough, Teddy.",Beau,0
17193,11,45,I'm glad I could help.,Teddy,0
17194,11,46,I should probably Get out to the job.,Beau,0
17195,11,47,Yeah.,Teddy,0
17196,11,48,And I I should Get back over here.,Teddy,1
17197,12,0,"Okay, everybody.",Amy,0
17198,12,1,"Kids, it's time for Charlie's super-incredible Amazing party! And the other one.",Amy,0
17199,12,2,"Okay, Charlie, this is your big moment.",Amy,0
17200,12,3,Let's see the wave.,Amy,0
17201,12,4,"Remember, swivel the wrist.",Amy,1
17202,12,5,It's like screwing in a light bulb.,Amy,1
17203,12,6,Okay.,Amy,0
17204,12,7,It's go time.,Amy,0
17205,12,8,"Mom, wait.",PJ,0
17206,12,9,Look.,PJ,0
17207,12,10,Deedee looks sad.,Charlie,0
17208,12,11,She sure does.,PJ,0
17209,12,12,Yeah.,Amy,0
17210,12,13,It's really bringing me down.,Amy,0
17211,12,14,"Excuse me, honey.",Amy,0
17212,12,15,Could you move out of the doorway? Grand entrance coming through.,Amy,1
17213,12,16,Can Deedee ride in the car with me? It would be the right thing to do.,Charlie,0
17214,12,17,No no no no no! This is not about doing the right thing.,Amy,1
17215,12,18,This is about winning.,Amy,1
17216,12,19,Think about what you're teaching Charlie.,PJ,0
17217,12,20,"And I mean her, not the cat.",PJ,1
17218,12,21,"Okay, fine.",Amy,0
17219,12,22,I always hate this part.,Amy,1
17220,12,23,"May I present to you Charlie and Deedee! The birthday girls! Wave, Deedee, wave.",Amy,0
17221,12,24,Thanks for including Deedee.,others,0
17222,12,25,That was nice.,others,0
17223,12,26,"Oh, well, you know me.",others,0
17224,12,27,Always taking the high road.,Amy,1
17225,12,28,That's one way to go.,others,0
17226,12,29,Here's another.,others,0
17227,12,30,"Hey, everybody.",others,0
17228,12,31,I've got a special surprise for Deedee's birthday.,others,0
17229,12,32,"Look outside! Oh! A baby elephant! I knew that was a good idea! Come on, everyone.",PJ,1
17230,12,33,"Elephant rides on the playground! Well, at least you have the satisfaction of knowing you did the right thing.",PJ,0
17231,12,34,Yeah.,Amy,0
17232,12,35,That's true.,Amy,0
17233,12,36,"Why don't I feel better? I'm proud of you, mom.",Amy,1
17234,12,37,Thanks.,Amy,0
17235,12,38,"Yeah, I got nothing.",Amy,0
17236,12,39,"Well, I'm gonna go use the restroom and then I'll help you clean up all this.",PJ,0
17237,12,40,Okay.,Amy,0
17238,12,41,"Thanks, honey.",Amy,0
17239,12,42,Mm hmm.,PJ,1
17240,13,0,"Woo-hoo! Well, Charlie, you'll always remember your fourth birthday.",Teddy,0
17241,13,1,That's the one where they couldn't get PJ off the elephant.,Teddy,1
17242,13,2,"I missed it, though.",Teddy,0
17243,13,3,I was at dad's office breaking up with Beau's girlfriend.,Teddy,1
17244,13,4,"So, now he's single.",Teddy,0
17245,13,5,"Why did I smile when I said that? Why Why am I still smiling? Ladies and gentlemen, presenting Dinner! She hasn't put that thing down all day.",Teddy,0
17246,13,6,"In this corner, weighing in at six and a half pounds, everybody's favorite, baked chicken! And in this corner, it's the lean, green fighting machine Salad! Tonight's meal will be refereed by Applesauce! Wish us good luck, Charlie.",Amy,1
17247,14,0,"Okay, Charlie.",Amy,0
17248,14,1,Make a wish.,Amy,0
17249,14,2,Charlie! You bring your brother back right now! Okay.,Amy,1
17250,14,3,Thank you.,Amy,0
17251,14,4,"Now, I am going to give you one more chance young lady.",Amy,0
17252,14,5,And this time make it a nice wish.,Amy,0
17253,14,6,"Charlie Duncan, that was very naughty.",Bob,0
17254,14,7,Do you wanna go where mommy is? No.,Charlie,0
17255,14,8,I I was just I was just wondering if you wanted your presents.,Bob,1
17256,14,9,And Toby's presents.,Bob,1
17257,14,10,And anything else that you wanted.,Bob,1
17258,14,11,We're gonna get along just fine.,Charlie,1
